id,Track Name,Artist,Genre,MFCC Features
1234,Dawn Treader,Mudboy,,"[-4.3588986  -4.0487304  -3.573478   ...  0.12050098  0.10844266
  0.10470663]"
825,Death March,Here Comes A Big Black Cloud!!,Rock,"[ 1.7203807   2.7377942   2.7993336  ... -0.5452379  -0.50676864
 -0.5547224 ]"
869,A Joy Forever,Ian Nagoski,Experimental,"[-4.2009435  -4.03133    -3.977507   ... -0.06230315 -0.05371197
 -0.04720286]"
1059,Numbrcrunchr,Lozenge,Jazz,"[-3.9698164  -3.3135028  -2.8132176  ... -0.5086907  -0.84512925
 -1.0769701 ]"
936,No Complication,Jad Fair,Spoken,"[-3.9730287  -3.4051492  -3.2846127  ...  0.01027554 -0.1414083
 -0.20580564]"
1140,The Future of Lint,Minmae,Rock,"[-4.0131993  -3.5287173  -3.3102288  ... -0.15064953 -0.19219911
 -0.15266448]"
285,Earth aint Enuff,Black Pus,Experimental,"[-4.358899   -3.5020487   1.6466539  ... -0.8008029  -0.79219234
 -0.6186265 ]"
160,Track 05,Area C,Experimental,"[-4.0503697  -3.7534723  -3.635091   ...  0.18290955  0.18473758
  0.17455457]"
194,All I want to Do,Ed Askew,Folk,"[-4.1354856  -3.8352678  -3.545633   ...  0.39638945  0.30537117
  0.2385079 ]"
911,Come And See,Jad Fair,Spoken,"[-4.026898   -3.387147   -2.8452914  ...  0.17607452  0.20883738
  0.19442524]"
435,1989,Brian Joseph Davis,Experimental,"[-4.3304906  -4.2682495  -4.197863   ...  0.12588057  0.4007396
  0.39316174]"
1086,countdown (the chicken),Mahjongg,Electronic,"[-3.729265   -0.74274814  0.8370257  ... -0.27201915 -0.21950075
 -0.22447863]"
928,It's Our Quest,Jad Fair,Spoken,"[-4.0648475  -3.2714145  -2.4468338  ... -0.15200327 -0.01893111
 -0.01520789]"
836,Sunsplash Dreamland,Heroin UK,Rock,"[-3.931623   -0.4157234   2.2541199  ...  0.6314139   0.3015265
  0.12025161]"
675,Enterprizin,Fanatic,Hip-Hop,"[-4.157039   -3.5199394  -2.5236645  ... -0.13626666 -0.15682796
 -0.11762273]"
612,Snowbank Treatment,Dragging an Ox Through Water,Folk,"[-4.006593   -3.429619   -3.0657537  ... -0.31498453 -0.26541874
 -0.34154367]"
1078,Troubled,Lungs Of A Giant,Rock,"[-3.8864977  -2.9349942  -2.5490136  ... -0.45911807 -0.24986246
 -0.29517892]"
1231,Lost,Mudboy,,"[-4.358899   -4.012239   -3.3129287  ...  0.00866763 -0.06523369
 -0.0560143 ]"
497,Appear To Be,Celesteville,Rock,"[-4.358899   -3.8219662  -0.6642989  ... -0.5651821  -0.48793712
 -0.20543599]"
922,I Am Storing,Jad Fair,Spoken,"[-3.9701183  -2.8266664  -2.152577   ...  0.06936895 -0.04333827
  0.24525568]"
538,Your Magic Motion,Charles Manson,Folk,"[-4.171595   -3.9068086  -3.6980424  ...  0.05248849  0.07930791
  0.13632438]"
524,I Didn't Think the Oracle Was Talking to Me,Celesteville,Rock,"[-3.8687415  -3.0732005  -2.614081   ... -0.30388805 -0.23384002
 -0.28541026]"
840,Explosions,Heroin UK,Rock,"[-4.120618   -2.6687915  -1.0797242  ... -0.26598927 -0.1503428
 -0.25483465]"
887,Rules of the game (pt 1),Illusion of Safety,Electronic,"[-3.7242675  -1.8088799  -0.6547256  ...  0.23080097  0.19213627
  0.14405273]"
1262,Stopstart,Nautical Almanac,Experimental,"[-4.004953   -2.9254243  -1.4951398  ...  0.15402226  0.25727624
  0.02499582]"
1174,Life In A Box,Mors Ontologica,Rock,"[-3.8658023  -0.85995305  1.1047924  ... -0.3294342  -0.2143272
 -0.20369636]"
568,Disconnect,Cinwaves,Rock,"[-4.0280414  -3.4212625  -3.2653577  ... -0.4044625  -0.68079716
 -0.60846496]"
500,"Longview, WA",Celesteville,Rock,"[-3.549528   -1.8187989  -1.2097721  ...  0.11945272  0.06171612
 -0.0141157 ]"
567,Liberty's Bell,Cinwaves,Rock,"[-4.0173755  -3.471808   -3.2907147  ...  0.02192036  0.047773
  0.06923614]"
718,Song Of The Spindle Berry,Fursaxa,Folk,"[-3.7844145  -3.0372832  -2.835652   ...  0.07712191  0.0992789
  0.14404103]"
344,Denver,Blah Blah Blah,Rock,"[-3.9353502  -3.4005563  -3.11889    ...  0.09241574  0.10197042
  0.11115422]"
332,39th floor Club,Blah Blah Blah,Rock,"[-4.035784   -3.5803268  -3.3329978  ...  0.10432112  0.01469842
  0.05704371]"
1021,IIB: Exponential,Kyle Bruckmann,Jazz,"[-3.7889636  -2.5518723  -1.1170416  ... -0.35159087 -0.4739066
 -0.26987976]"
463,I'll Be Blue,Cantonement Jazz Band,,"[-4.0834737  -3.7930002  -3.7028053  ... -0.31186882 -0.41045782
 -0.23290247]"
436,voice over,Brian Joseph Davis,Experimental,"[-3.392296   -1.7571758  -0.9987976  ...  0.20423469  0.21981944
  0.22690041]"
592,Song X,Delta Dreambox,Jazz,"[-3.994065   -3.4061291  -3.1852992  ... -0.0336419  -0.11829393
 -0.13047634]"
1096,Track 05,Manbeard,Experimental,"[-4.2031865  -4.022626   -3.9322374  ... -0.3728263  -0.14477773
  0.06154884]"
844,Don't Wanna Die,Heroin UK,Rock,"[-3.968709   -3.0961487  -2.4693673  ...  0.03117023 -0.01329209
  0.02448852]"
767,Love On a Plate,Glass Candy,Soul-RnB,"[-3.6614118  -1.4551995   0.01245534 ... -0.04453122  0.0532655
  0.08019127]"
1261,0001 Tour Cdr Edge,Nautical Almanac,Experimental,"[-2.5210605   0.6438355   1.8120142  ... -0.19651942 -0.23075819
 -0.12386806]"
971,You Got Me,Jad Fair,Spoken,"[-3.5213833  -2.4819572  -2.2233882  ...  0.10673996  0.16727611
  0.19610432]"
164,Track 09,Area C,Experimental,"[-3.9774718  -3.568799   -3.3940308  ...  0.02091963  0.05025855
  0.12584484]"
150,... listening to the sunshine burn the grass,Andy Hayleck,Experimental,"[-4.046437   -3.7232332  -3.5189905  ... -0.16928656 -0.12381975
 -0.04104231]"
1013,Dawn of Swords,Knit Witch,Rock,"[-4.074739   -0.7295037   2.508456   ... -0.5258984  -0.40597928
 -0.36453864]"
695,Elephants,Food For Animals,Hip-Hop,"[-3.8676243  -2.4000497  -1.2423389  ... -0.60720444 -0.5557048
 -0.08718586]"
687,Murder,Fanatic,Hip-Hop,"[-3.8473134  -2.907761   -2.5594041  ...  0.17820857  0.2829607
  0.34769273]"
1047,Astral Blue,Little Howlin' Wolf,Blues,"[-3.5400758  -2.4388468  -1.3925393  ... -0.2416798  -0.23996806
 -0.2308373 ]"
667,Sharpen The Knife,Explode Into Colors,International,"[-3.7245147  -2.4352782  -1.9373403  ... -0.12727886 -0.09955422
  0.04113399]"
629,Dancing On Water,Ed Askew,Folk,"[-3.8877237  -3.2912557  -3.290809   ... -0.42020318 -0.43463957
 -0.13254413]"
661,side 3 - hidden speaking powers!,Ethan Persoff,Electronic,"[-3.9857714  -3.6120317  -3.5833669  ... -0.02506999 -0.05342314
 -0.06025266]"
1037,Untitled,Lexie Mountain Boys,Experimental,"[-3.8154392  -2.941475   -2.4935966  ...  0.03352513 -0.01596752
  0.06926925]"
672,Rise,Fanatic,Hip-Hop,"[-3.757744   -2.7605412  -2.2589152  ... -0.60569584 -0.6861969
 -0.61340916]"
20,Spiritual Level,Nicky Cook,,"[-3.9721909  -3.1507409  -2.6527874  ...  0.11202069  0.12432332
 -0.1293566 ]"
680,Sunshine,Fanatic,Hip-Hop,"[-4.1503787e+00 -3.9123209e+00 -3.8810437e+00 ... -1.3912210e-01
 -3.3417158e-03 -1.2946030e-01]"
306,The Prime Four,Blah Blah Blah,Rock,"[-3.9525359e+00 -3.5352821e+00 -3.3687489e+00 ...  8.9187976e-03
 -3.8036960e-03  1.8610822e-02]"
842,Baby,Heroin UK,Rock,"[-4.075528   -3.7270904  -3.2644737  ...  0.00822338 -0.09634895
  0.00805307]"
183,For Kate I Wait,Ariel Pink's Haunted Graffiti,Rock,"[-3.7881534  -2.7208688  -2.156304   ... -0.13282624 -0.10337106
 -0.18842123]"
647,Side Two - Reset (and the Great Joke),Ethan Persoff,Electronic,"[-3.6391058  -2.238531   -1.612019   ...  0.3487382   0.40092814
  0.36885545]"
993,Or So I've Been Told,Jad Fair and Jason Willett,Rock,"[-3.9672792  -3.1790426  -2.6333644  ... -0.42392877 -0.33107275
 -0.30395108]"
877,As If,Illusion of Safety,Electronic,"[-4.2902565  -4.2561455  -4.2474546  ...  0.22941573  0.22941573
  0.22941573]"
149,Outside the window bees buzzed...,Andy Hayleck,Experimental,"[-4.1551304  -4.0061927  -3.9718025  ...  0.01169226  0.09859572
  0.15447478]"
664,side 6 - not funny,Ethan Persoff,Electronic,"[-4.1777835  -3.837879   -3.6727347  ...  0.08584988 -0.01994986
 -0.27025396]"
529,For the Dishroom at Meridian Park Hospital,Celesteville,Rock,"[-3.6911197  -2.5403357  -1.8593274  ... -0.19205685 -0.32804674
 -0.2835811 ]"
646,Side One - Reprise / The Bullshit Business Proposal / (end),Ethan Persoff,Electronic,"[-4.1186156  -3.4618137  -2.6743107  ... -0.06403775 -0.15997586
 -0.10749456]"
1101,Track 10,Manbeard,Experimental,"[-4.2217984  -4.0459075  -3.967508   ...  0.16523187  0.15205704
  0.11150104]"
1177,Queen Bee,Mors Ontologica,Rock,"[-3.8233447  -1.8741195  -0.66126627 ... -0.28213063 -0.25994244
 -0.24729851]"
1207,Track 03,Mr. Gutter,Experimental,"[-4.2624664  -4.0858855  -4.013175   ...  0.16784032  0.18897873
  0.2311059 ]"
847,Rendered,Holzkopf,Pop,"[-3.158021    1.8686295   3.02556    ... -0.51224196 -0.53845155
 -0.51444656]"
832,My Heart Beats Like A Hammer,Here's How,Jazz,"[-4.063202   -3.7804387  -3.7442296  ...  0.00825114 -0.09191471
 -0.13088933]"
950,The Real Stuff,Jad Fair,Spoken,"[-4.0701895  -3.6581283  -3.5209868  ... -0.01091423  0.05325015
  0.17229116]"
1221,Half Wasted Track 3,Mudboy,Electronic,"[-4.106225   -3.6868556  -3.5194979  ... -0.29024577 -0.22915861
 -0.12516758]"
1074,Que Cabeza Paquena,Lucky Dragons,Experimental,"[-3.9207168  -3.5897396  -3.5818686  ...  0.10899659  0.13382222
  0.14649904]"
873,Duo: Part 3,Ian Nagoski &amp; Tom Carter,,"[-4.0856614  -3.724087   -3.60569    ...  0.09156839  0.05208651
  0.06639765]"
1230,Untitled3,Mudboy,,"[-4.323504   -4.235344   -4.2224555  ...  0.02639624  0.04410072
  0.07680259]"
972,You Got Me In A Spin,Jad Fair,Spoken,"[-4.0321712  -3.6284497  -3.537124   ...  0.20029552  0.29015905
  0.30385086]"
726,Track 01,Gang Wizard,Experimental,"[-4.099471   -3.7275784  -3.4449513  ...  0.30733737  0.1533907
  0.03631338]"
653,Side Three - Part Three,Ethan Persoff,Electronic,"[-3.648131   -1.7047555  -0.5785018  ...  0.3007329   0.13687594
  0.19514392]"
1236,Untitled,Mudboy,,"[-4.1864767  -3.9979582  -3.9676366  ...  0.18771814  0.15838537
  0.1433133 ]"
1125,Sensual Pleasure,Mink Lungs,Rock,"[-3.888336   -1.270382    0.03214339 ... -0.05433732 -0.08560561
 -0.0358419 ]"
796,We Would Be Friends,Glove Compartment,Rock,"[-4.0264516  -3.5824573  -3.5076323  ... -0.12870915 -0.2655343
 -0.18028517]"
1147,Walk To The Fire,Monoshock,Rock,"[-3.8354492  -3.0498698  -2.6611269  ... -0.3374934  -0.38277274
 -0.32271126]"
930,Kisses And Hugs,Jad Fair,Spoken,"[-3.9941714  -3.5112004  -3.3098688  ...  0.11321659  0.1469374
  0.1272102 ]"
881,I could be wrong,Illusion of Safety,Electronic,"[-4.358899   -4.046714   -3.4769952  ... -0.01114049 -0.05754783
 -0.08068848]"
673,Rise,Fanatic,Hip-Hop,"[-4.0718765  -3.5683117  -3.4362571  ...  0.16644005 -0.00769722
  0.00777924]"
1198,"November 22nd 2003, 4:45 PM",Mount Eerie,Folk,"[-4.1873355  -3.8223183  -3.6489866  ... -0.28459907 -0.24963818
 -0.16489598]"
402,Oh Kap Soon,Borful Tang,Electronic,"[-3.4610693  -1.661187   -0.7704129  ...  0.31086683  0.25082532
  0.28450534]"
1219,Solitron Waves,Mudboy,,"[-4.358899   -4.097677   -3.6261039  ...  0.1741269   0.04661241
 -0.10193997]"
487,For Christie 7/4,Celesteville,Rock,"[-4.1203246  -3.792648   -3.6376247  ... -0.02512082 -0.02037254
 -0.02921308]"
959,We're Not Afraid,Jad Fair,Spoken,"[-4.0267177  -3.2445061  -2.5338233  ... -0.01388489  0.04187573
 -0.05324992]"
714,Circle Moon,Fursaxa,Folk,"[-3.7364151  -2.8223848  -2.3980925  ...  0.1699887   0.21423206
  0.12291102]"
1223,Untitled1,Mudboy,,"[-4.3089275  -4.2874875  -4.288464   ...  0.22941573  0.22941573
  0.22941573]"
620,Arabesque,Ed Askew,Folk,"[-4.2094603  -3.9499302  -3.9169288  ...  0.19690621  0.1788623
  0.12508287]"
474,Your Leather Jacket (Kelly Haus),Celesteville,Rock,"[-3.7891834  -1.8015891  -0.6184823  ...  0.11826177  0.05955899
  0.0898151 ]"
139,CandyAss,Alec K. Redfearn & the Eyesores,Folk,"[-4.358899   -4.071537   -3.6552804  ... -0.2518385  -0.24618658
  0.11507794]"
1204,Russian Bear,Mountain High,Rock,"[-3.5392087  -0.78625643  0.6731904  ...  0.03430576 -0.18387397
 -0.0699734 ]"
627,Black Bird,Ed Askew,Folk,"[-3.9279835  -3.24556    -3.0232546  ... -0.23530494 -0.30300096
 -0.13427469]"
919,Here We Stand,Jad Fair,Spoken,"[-4.068636   -3.611901   -3.3817909  ... -0.18150409 -0.20577233
 -0.13352834]"
676,The Tension,Fanatic,Hip-Hop,"[-4.130994   -2.875724   -0.62320036 ... -0.27690238 -0.24578054
 -0.36720535]"
827,Psychic Violence,Here Comes A Big Black Cloud!!,Rock,"[-3.558592   -2.1501544  -1.2948223  ... -0.32542688 -0.29772857
 -0.30688143]"
385,Lucky 45,Blanketship,Electronic,"[-3.7380962  -0.02338049  1.1625128  ... -0.07772712 -0.12546234
 -0.09253699]"
1018,Make Us Pay,Kowloon Walled City,Rock,"[-3.8534932  -2.7462778  -2.1904435  ... -0.32974988 -0.391456
 -0.32076746]"
459,Machines and Muscles,CAVE,Rock,"[-3.7064643  -2.1863763  -1.1852458  ... -0.4632821  -0.544242
 -0.40957913]"
826,Graverobbin,Here Comes A Big Black Cloud!!,Rock,"[ 0.83070344  1.3745347   1.1732453  ... -0.36010855 -0.3061955
 -0.27936476]"
671,Triflin,Fanatic,Hip-Hop,"[-3.600976   -2.1979723  -1.646998   ... -0.318786   -0.08603259
 -0.03722232]"
338,Cabages in the sunset,Blah Blah Blah,Rock,"[-3.9783604  -3.56643    -3.433817   ...  0.1945912   0.17679617
  0.09144048]"
631,Buddha Smiles,Ed Askew,Folk,"[-4.1158514  -3.6777527  -3.617403   ...  0.21258835  0.08396617
  0.03433974]"
451,Killer Murderer,Bronhard/Going/Public,,"[-3.8206835  -3.019139   -2.6345894  ... -0.13566284 -0.08111831
 -0.08471573]"
778,Don't Call Me Tonite / Very Good,Glove Compartment,Rock,"[-4.0628133  -3.807309   -3.9079351  ... -0.06477536 -0.14105716
 -0.16275476]"
1149,Sea Monkeys,Monoshock,Rock,"[-3.910603   -3.1090674  -2.7724714  ... -0.04178587 -0.08535758
 -0.11830992]"
665,Disneyland (edit),Ethan Persoff,Electronic,"[-4.022818   -3.3929203  -3.0587146  ... -0.67181027 -0.42854148
 -0.37886676]"
522,End Over End,Celesteville,Rock,"[-3.5445998  -1.6983621  -0.7408583  ... -0.31391662 -0.26709664
 -0.03361324]"
674,Enterprizin,Fanatic,Hip-Hop,"[-4.1403103  -3.510592   -2.9730682  ... -0.21565962 -0.1310375
  0.06807719]"
899,10,Infinite Body,Experimental,"[-3.7237298  -2.7445717  -2.368148   ... -0.32247242 -0.2724177
 -0.19013481]"
945,Stand Up For The Good,Jad Fair,Spoken,"[-3.6423166  -2.31227    -1.7178559  ...  0.4679772   0.31898406
  0.30043453]"
681,Sunshine,Fanatic,Hip-Hop,"[-4.1786695  -3.8957825  -3.7918324  ... -0.16194908  0.21957709
  0.23957288]"
416,Smyrna Snow Walk,Borful Tang,Electronic,"[-3.5130708  -2.2632053  -1.6679133  ... -0.13867022 -0.08097094
 -0.04048838]"
856,Last Nail In the Coffin,I Am the Liquor,Rock,"[-4.067185   -2.812399   -1.629555   ... -0.22115836 -0.2536777
 -0.0676593 ]"
1105,Song 1,Mayor Daley,Rock,"[-3.8522308  -2.5904148  -1.8360088  ... -0.38634226 -0.21663176
 -0.11815026]"
640,Waltz of the Parking Meters,Eric Leonardson and Anna Friz,Spoken,"[-4.1135683  -3.5995505  -3.0758307  ... -0.09184702 -0.07257747
 -0.13947228]"
1161,Massive Action,Mors Ontologica,Rock,"[-3.5211735  -0.7215525   0.52844536 ... -0.5550742  -0.65154123
 -0.6740102 ]"
716,Saxalainen,Fursaxa,Folk,"[-3.6839144  -2.7926831  -2.4289417  ... -0.27056554 -0.32921
 -0.317626  ]"
719,Florida Tags,Fuzz Unlimited,Rock,"[-3.7124083  -2.1711688  -1.5059124  ... -0.51371163 -0.54173785
 -0.40810364]"
1144,Spring Trajedy,Minmae,Rock,"[-3.6648304  -2.5370471  -1.9890883  ... -0.09861094 -0.14396837
 -0.15158701]"
1240,Adhalatrannas,Muraghu,Rock,"[-4.019391   -3.6223047  -3.3661366  ... -0.3462515  -0.33662605
 -0.27430227]"
490,Vast and Sad,Celesteville,Rock,"[-3.946571   -3.0419607  -2.5237682  ... -0.01133404  0.16755117
  0.36305884]"
924,I Think You're Cool,Jad Fair,Spoken,"[-3.8198028  -3.031303   -2.924881   ...  0.1847849   0.21409734
  0.22275169]"
1001,6.05.06,Kevin Shields,Experimental,"[-3.9781032   0.6219183   3.2365625  ...  0.12185997 -0.08904914
  0.04347361]"
156,Track 01,Area C,Experimental,"[-4.2765713  -4.171305   -4.093723   ...  0.08126713  0.08890367
  0.13461255]"
461,Bessemer,Cantonement Jazz Band,,"[-4.0571756  -3.6759846  -3.6143353  ... -0.07091201 -0.04969546
 -0.01740916]"
354,Julie Andrews,Blah Blah Blah,Rock,"[-4.245775   -4.134981   -4.118872   ... -0.25520355 -0.21628843
 -0.1071469 ]"
1079,Claws That Bite,Lungs Of A Giant,Rock,"[-4.17239    -3.7986715  -3.520068   ...  0.24700661  0.06318389
 -0.28789622]"
902,Lethe,J. Anderson/S. Brooxx,,"[-4.110773   -3.7891626  -3.6922066  ... -0.12746668 -0.1112951
 -0.04187838]"
496,Winged Ear,Celesteville,Rock,"[-3.612933   -2.4882796  -2.0290248  ... -0.41001168 -0.39649063
 -0.41767392]"
794,.07 Sec,Glove Compartment,Rock,"[-3.8878632  -3.2907524  -3.0791988  ...  0.04721602  0.00974562
  0.02005867]"
1138,In Abstracted Fashion,Minmae,Rock,"[-3.8949692  -2.9434776  -2.3597636  ... -0.5321173  -0.43148124
 -0.2483145 ]"
947,Sweet Taste,Jad Fair,Spoken,"[-4.138579   -3.8930318  -3.698018   ...  0.10434776  0.14146751
  0.144124  ]"
559,Takeaway,Nicky Cook,,"[-3.8989375  -2.5863314  -1.5378067  ... -0.61984664 -0.5757417
 -0.40039116]"
611,Bowl of Salt,Dragging an Ox Through Water,Folk,"[-3.9096515  -3.4014964  -3.3474622  ...  0.06355464  0.07452241
  0.09624001]"
749,Your Deam Lover's On Video Again,Glass Candy,Soul-RnB,"[-4.1372623  -3.2445204  -2.689681   ...  0.68929076  0.02134939
 -0.17771612]"
321,Heart Attack,Blah Blah Blah,Rock,"[-3.4782321  -1.8834655  -1.2595294  ... -0.16257647 -0.12346943
 -0.09367121]"
470,Cloud Light,Celesteville,Rock,"[-4.1827354  -3.9821594  -3.9765823  ... -0.26449814 -0.11455136
 -0.06206144]"
698,Iran,Foot Village,Rock,"[-3.3810692   0.13720128  2.0532923  ... -0.08944062 -0.20085004
 -0.3856052 ]"
1119,Steppin Fetchit Again,Mike Rep and the Quotas,Rock,"[-4.029223   -3.4372525  -3.1746106  ... -0.0452     -0.03032373
  0.04006067]"
700,Ehtiopia,Foot Village,Rock,"[-3.8590584  -1.2517297   0.0271508  ...  0.88113886  0.59683836
  0.00966649]"
484,One Rose Among Many,Celesteville,Rock,"[-3.7647386  -2.5902772  -1.8610806  ... -0.0269052   0.01807518
  0.01446975]"
967,You Got A Hold,Jad Fair,Spoken,"[-3.9885998  -3.527533   -3.4294107  ... -0.25101855 -0.26348937
 -0.09343959]"
403,Roach,Borful Tang,Electronic,"[-4.0458403  -2.998873   -1.4549594  ...  0.1501411   0.07733792
  0.03360862]"
1062,Eyeteeth,Lozenge,Jazz,"[-3.67587    -1.0619993   0.7022594  ... -0.24336676 -0.17011853
 -0.1939472 ]"
846,Comin Down (The Wall),Heroin UK,Rock,"[-3.5089624  -0.2949627   1.5274879  ...  1.0921094   0.684588
  0.46375316]"
589,A Time To Bear Arms,Death Sentence: Panda!,Experimental,"[-3.5430331  -0.17099832  1.4651316  ... -0.07192942 -0.14782731
 -0.10933314]"
955,Together We Will,Jad Fair,Spoken,"[-4.300764   -4.2459207  -4.2049985  ...  0.360035    0.47519284
  0.45211396]"
548,1967- Mac Brother,Charles Manson,Folk,"[-4.3018465  -4.1253743  -4.037999   ...  0.08238973  0.09544618
  0.13256846]"
1217,Track 2,Mudboy,,"[-4.194054   -3.9871511  -3.8797693  ...  0.0389348   0.06894623
  0.02583655]"
1002,Homely Straw,Kevin Shields,Experimental,"[-4.1351547e+00 -3.8136852e+00 -3.5799246e+00 ... -6.2397838e-02
 -1.7903617e-03 -4.4742186e-04]"
1214,Half Ice Track 1,Mudboy,Electronic,"[-4.1714344  -3.770288   -3.0574944  ... -0.07696363  0.02004743
 -0.05851914]"
649,Side Two - Bean Bag,Ethan Persoff,Electronic,"[-4.0938787  -3.484839   -2.6949677  ... -0.39017862 -0.3773839
 -0.17874289]"
705,Tio Cocodrilo,Fósforo,International,"[-3.9154942  -0.65630674  0.9620994  ... -0.43056443 -0.02608077
 -0.17082037]"
440,The Beats,Bronhard/Going/Public,,"[-4.3588986  -4.337746   -4.310742   ...  0.1193158   0.16210255
  0.21616256]"
787,Booger-Flicking Winners Go Freeh,Glove Compartment,Rock,"[-4.169111   -3.9419756  -3.8766055  ...  0.07306407  0.03237321
  0.02798184]"
944,Solid Gold Heart,Jad Fair,Spoken,"[-3.9606373  -3.3616276  -2.9208     ...  0.0464286   0.07303318
  0.05095956]"
1265,Rejerks 07,Nautical Almanac,Experimental,"[-3.7707422  -2.3949738  -1.7708998  ...  0.17595157  0.0619498
  0.05961069]"
427,1913,Brian Joseph Davis,Experimental,"[-4.33151    -4.2994094  -4.308708   ... -0.00946514 -0.19365087
 -0.09693614]"
145,Amoebiasis,Amoebic Ensemble,Jazz,"[-4.1728797  -3.9881039  -3.9035985  ... -0.58812493 -0.57261527
 -0.5180109 ]"
723,Take A hit,Fuzz Unlimited,Rock,"[-3.9191256  -3.2874136  -3.115737   ... -0.41117564 -0.41058135
 -0.43121946]"
418,Track1,Brian Joseph Davis,,"[-4.1143312  -3.8000267  -3.7110343  ...  0.10357503  0.10519895
  0.13497184]"
313,Think Things Of You,Blah Blah Blah,Rock,"[-3.9687567  -3.6594021  -3.6312482  ...  0.22689694  0.2734363
  0.2370217 ]"
906,Aint This,Jad Fair,Spoken,"[-4.1428714  -3.7828233  -3.6099603  ...  0.04013799  0.08183149
  0.12689815]"
492,I Can't Hear the Birds Sing,Celesteville,Rock,"[-4.065389   -3.124445   -2.1757474  ... -0.5960985  -0.22161065
 -0.19343889]"
741,Sugar &amp; Whitebread,Glass Candy,Soul-RnB,"[-3.9661567  -3.4503646  -3.1567652  ... -0.11331706 -0.03670276
  0.03470909]"
896,2012,Impediments,Rock,"[-3.8780956  -2.563725   -0.6992904  ...  0.0151213  -0.01350161
  0.07976773]"
722,Looking For A kiss,Fuzz Unlimited,Rock,"[-3.8451242  -2.399588   -1.4105055  ... -0.30136853 -0.35929078
 -0.5063121 ]"
841,Big Nose,Heroin UK,Rock,"[-4.1635213  -3.1618195  -1.207226   ... -0.15240858 -0.10566875
 -0.10792873]"
815,EinHauntedSommerplatz,Hans Grüsel's Krankenkabinet,Experimental,"[-3.4914343  -1.7761148  -0.8969538  ...  0.29562578  0.86457604
  0.9327825 ]"
556,The Applemen,Nicky Cook,,"[-4.1360645  -3.7313192  -3.2164385  ... -0.2339163  -0.19767742
 -0.12074648]"
805,Haymaker,Guinea Worms,Rock,"[-4.0405436  -3.0724146  -2.399422   ...  0.0238401   0.1061041
  0.06823568]"
818,WellegürtelNo.1,Hans Grüsel's Krankenkabinet,Experimental,"[-4.1213164  -3.3289447  -2.8464289  ...  0.02660278 -0.08024894
 -0.10258865]"
256,Toggle,Black Elk,Rock,"[-3.4905314  -0.9858992   0.24360669 ... -0.6339384  -0.60620993
 -0.65331316]"
921,I Agree With The Access,Jad Fair,Spoken,"[-4.2241197  -4.053073   -3.9207604  ...  0.21227992  0.10752163
  0.1178055 ]"
910,Apple Pear,Jad Fair,Spoken,"[-3.4158444  -0.5046551   1.1483628  ... -0.17394452 -0.22352956
 -0.23200464]"
195,I Remember You,Ed Askew,Folk,"[-4.068966   -3.6369631  -3.4787824  ...  0.2957665   0.17446579
  0.08155423]"
1084,_,Mahjongg,Electronic,"[-4.358899   -4.358899   -4.358899   ...  0.3825465   0.38271824
  0.30631462]"
46,Yosemite,Nicky Cook,,"[-3.7994535e+00 -3.2340171e+00 -3.1152534e+00 ... -8.9858152e-02
 -9.6573398e-02 -3.0969535e-03]"
1030,Cut 1,Leprechaun Catering,Rock,"[-4.3588986  -4.344987   -3.9431796  ... -0.57261777 -0.33302566
 -0.09668898]"
341,Count Dracula's castle,Blah Blah Blah,Rock,"[-4.152612   -3.7696815  -3.4825385  ...  0.13001068  0.10232575
  0.05252848]"
590,Stuck,Delta Dreambox,Jazz,"[-3.9872935  -3.241443   -2.8610847  ...  0.14395693  0.13778874
  0.1798159 ]"
1154,Hello Heartstring,The Moonlighters,Jazz,"[-4.358899   -4.0345635  -3.1962876  ...  0.0620371   0.24353509
  0.29734215]"
1003,"Sterile Beginning, Wimp",Kevin Shields,Experimental,"[-4.2550206  -4.180856   -4.2125864  ...  0.2860916   0.23494463
  0.28295004]"
651,Side Three - Part One / Start,Ethan Persoff,Electronic,"[-4.0214696  -3.0294387  -2.2300112  ...  0.10240055  0.27781108
  0.10621718]"
202,Palomino,Ed Askew,Folk,"[-4.0670743  -3.5740979  -3.4049604  ...  0.15804319  0.0374957
  0.04710236]"
1031,Cut 2,Leprechaun Catering,Rock,"[-3.495129   -1.7590997  -0.6101794  ... -0.3012788  -0.3605158
 -0.42315847]"
1102,Rare Vodka from the Fourteenth Century,Mary Halvorson and Weasel Walter,Rock,"[-3.9072204  -2.951258   -2.3535423  ...  0.10557137 -0.01179265
 -0.09821444]"
561,Fairies,Nicky Cook,,"[-3.981259   -3.382195   -3.1416445  ... -0.06867037 -0.10916429
 -0.3057315 ]"
1271,Give Up,Necropolis,Rock,"[-4.000218   -2.5184145  -1.1644391  ... -0.0810851  -0.21097086
 -0.51723236]"
501,Utmost House,Celesteville,Rock,"[-3.9487424  -2.5346978  -1.4641387  ... -0.12273034 -0.23751016
 -0.21529303]"
908,Aplle Pie,Jad Fair,Spoken,"[-3.9499133  -3.3947732  -3.2344584  ...  0.08924137  0.1026922
 -0.00600961]"
1042,Big Ole Bear,Little Howlin' Wolf,Blues,"[-4.081557   -3.3836164  -2.8686996  ... -0.56377596 -0.36305234
 -0.3228801 ]"
